VIN,IIN,VOUT,IOUT,P_LOSS,EFF,D
47.950897,2.783869,11.999227,10.65912,5.58781518,0.958140262,0.261172498
47.948848,2.8042826,11.999011,10.738966,5.605148974,0.95831429,0.261131528
47.942377,2.8470344,11.998903,10.904288,5.654102541,0.95857606,0.261093104
47.947122,2.8681832,11.999011,10.987166,5.686004116,0.958653597,0.2610485
47.93871,2.9102864,11.998472,11.150756,5.723342102,0.95897698,0.260994537
47.939789,2.931738,11.998796,11.232984,5.764617636,0.958984385,0.260993695
47.933534,2.9743602,11.998796,11.396574,5.82642925,0.95913331,0.260987223
47.936338,2.995466,11.998688,11.479666,5.850739965,0.959254322,0.260936686
47.932779,3.0379366,11.998364,11.644122,5.906329447,0.959439215,0.260898726
47.935151,3.0590856,11.99858,11.726134,5.940773268,0.959486735,0.260877592
47.931485,3.1016644,11.998796,11.890806,5.992025194,0.959695091,0.260845598
47.929543,3.1231808,11.999227,11.97325,6.022883773,0.959764994,0.260846537
47.926632,3.1658036,11.998903,12.138572,6.076756135,0.959949225,0.260805274
47.927171,3.1869956,11.998903,12.221232,6.102305789,0.960048719,0.260775313
47.928141,3.2292068,11.99858,12.384606,6.172192969,0.960120193,0.260743604
47.925338,3.2507882,11.998364,12.4677,6.203120409,0.960184117,0.2607368
47.922102,3.2933022,11.998472,12.632376,6.252754216,0.960380963,0.260703307
47.915524,3.3148836,11.998903,12.713738,6.283475664,0.960440079,0.260732414
47.914876,3.3577222,11.998472,12.878626,6.361009396,0.960462345,0.26072053
47.911641,3.3790872,11.998041,12.96107,6.39016357,0.9605296,0.260710512
47.914445,3.421212,11.998364,13.124876,6.448434504,0.960662401,0.260666234
47.910023,3.4427068,11.997609,13.207754,6.47869371,0.960720945,0.260658004
47.909592,3.4850046,11.998149,13.370262,6.546752859,0.960789704,0.260653426
47.906788,3.5276482,11.997825,13.53515,6.605933407,0.960911242,0.260628674
47.906033,3.5491864,11.997609,13.617378,6.651463952,0.960880056,0.260636548
47.9042,3.5916358,11.997609,13.781184,6.713182501,0.960982219,0.260618812
47.898808,3.6132822,11.997609,13.863846,6.738906803,0.961062966,0.26062625
47.897837,3.6561638,11.998364,14.027652,6.813462976,0.961093125,0.260639756
47.897406,3.6775936,11.998041,14.10988,6.856275017,0.961076445,0.260639609
47.893523,3.7205618,11.998364,14.274984,6.914358015,0.961196888,0.260635094
47.894925,3.741343,11.997825,14.35613,6.949006967,0.961220186,0.26060944
47.887699,3.7850466,11.998256,14.521236,7.027665317,0.961228208,0.260655952
47.886297,3.806563,11.997933,14.603464,7.070823727,0.961209468,0.260661648
47.887268,3.8492284,11.997933,14.767702,7.147132824,0.961226223,0.26065182
47.890288,3.8705502,11.997286,14.850364,7.197699684,0.961169448,0.260636722
47.878856,3.9134534,11.997394,15.014386,7.238167291,0.961370002,0.260646916
47.881013,3.935143,11.997825,15.09683,7.289508745,0.961312166,0.260660218
47.87864,3.9785652,11.997933,15.261718,7.379220898,0.961261551,0.260689209
47.87864,3.9993686,11.997717,15.342864,7.404989185,0.961328485,0.260666366
47.875836,4.0428124,11.997501,15.50797,7.496137858,0.961270882,0.26069256
47.877885,4.0641344,11.997933,15.590414,7.529416813,0.961304691,0.260681621
47.875513,4.1068646,11.998149,15.754436,7.594179008,0.961376022,0.260679887
47.871199,4.1289432,11.997717,15.837098,7.648441682,0.961304564,0.260713371
47.87066,4.1716736,11.997825,15.999606,7.74029568,0.961240531,0.260736021
47.865591,4.1939468,11.998041,16.081834,7.795238517,0.961168598,0.260787843
47.866238,4.2364826,11.997501,16.246938,7.861829513,0.961230616,0.260755756
47.862787,4.2580208,11.997286,16.328084,7.908049012,0.961197153,0.260778962
47.861493,4.3011618,11.997394,16.493406,7.982135199,0.961225424,0.26078069
47.861062,4.343784,11.996962,16.657212,8.062175949,0.961220543,0.260774972
47.860846,4.36556,11.996747,16.739008,8.125750857,0.961109532,0.260801596
47.855885,4.4095452,11.996639,16.904334,8.22749546,0.961011323,0.260852939
47.854807,4.4303048,11.996423,16.985696,8.24378699,0.9611163,0.260825626
47.851895,4.4741596,11.996747,17.150586,8.345774249,0.961018727,0.260875028
47.847797,4.496195,11.996747,17.232814,8.395315976,0.960976164,0.260908926
47.845316,4.5395956,11.996531,17.398568,8.475925627,0.960976111,0.260917772
47.848767,4.5612418,11.996531,17.480794,8.540908993,0.96086636,0.260928754
47.846718,4.6044478,11.996639,17.645034,8.626612392,0.960842895,0.26094865
47.844238,4.626224,11.996423,17.727694,8.669246059,0.960832574,0.260960281
47.835394,4.6703598,11.996854,17.892584,8.753783224,0.960817144,0.261022097
47.838522,4.6919628,11.99707,17.97373,8.82446866,0.960685184,0.261045582
47.831728,4.7356444,11.996962,18.138618,8.905743967,0.960683482,0.261080773
47.832051,4.7569446,11.996423,18.22063,8.952031905,0.960656361,0.26107465
47.829679,4.8004534,11.996747,18.385084,9.042943855,0.960615067,0.261105873
47.830865,4.8224024,11.996423,18.46753,9.115376525,0.960481274,0.261128716
47.826875,4.865176,11.996207,18.629388,9.204169674,0.960443846,0.261155976
47.825365,4.8875358,11.995992,18.712048,9.278605474,0.960305123,0.261197267
47.828492,4.930785,11.996531,18.876938,9.374239024,0.960250354,0.261206823
47.817708,4.9529286,11.995992,18.9583,9.414078406,0.960250929,0.261253836
47.818786,4.9960914,11.99556,19.123838,9.505879334,0.960210968,0.26124941
47.819865,5.0186458,11.995884,19.205848,9.599839909,0.959999161,0.261308212
47.817492,5.0617878,11.996099,19.369438,9.68430181,0.959989168,0.261328584
47.815874,5.1061398,11.996315,19.53476,9.809402894,0.959822975,0.261387383
47.808217,5.1279374,11.996207,19.615474,9.846257474,0.95983702,0.261423068
47.809296,5.1720084,11.996639,19.780578,9.969627033,0.959681224,0.261469023
47.808972,5.1935682,11.995992,19.862806,10.02509478,0.959624934,0.26147203
47.806492,5.2361038,11.995345,20.024448,10.11959223,0.959573337,0.26148555
47.801962,5.2581178,11.994805,20.107758,10.15971107,0.959579161,0.26149697
47.801531,5.3023618,11.994805,20.271564,10.30755473,0.95933278,0.261566488
47.804766,5.3238134,11.994266,20.353792,10.37485846,0.959234933,0.261563713
47.800452,5.3678194,11.994374,20.518464,10.47806245,0.959163258,0.261609222
47.793982,5.389617,11.993511,20.59961,10.52960875,0.959122802,0.261636847
47.79355,5.4341854,11.994266,20.7645,10.66407527,0.958939951,0.261705574
47.788482,5.4566538,11.99459,20.847808,10.70429254,0.958950456,0.261737531
47.790531,5.5002708,11.99459,21.011406,10.83766188,0.958770348,0.261775476
47.788805,5.5223494,11.994482,21.094066,10.89408367,0.958719908,0.261796346
47.783736,5.5662906,11.994697,21.256142,11.01717785,0.958578637,0.261867398
47.78104,5.5888668,11.994482,21.339234,11.08881002,0.958475388,0.26190569
47.779854,5.6323754,11.994374,21.504122,11.18559248,0.958435498,0.261920733
47.779315,5.6551246,11.99459,21.585268,11.29153993,0.958210125,0.261990011
47.777805,5.6990012,11.994266,21.75059,11.40340591,0.958119714,0.262015936
47.773599,5.721772,11.993403,21.83325,11.49467505,0.95794882,0.262066893
47.769609,5.7653022,11.993727,21.99684,11.58213804,0.957945258,0.262096838
47.767344,5.7878568,11.993295,22.079286,11.6671564,0.957799641,0.262139672
47.765079,5.8317546,11.992972,22.242658,11.79864458,0.957643275,0.262187846
47.761197,5.8765832,11.993835,22.40798,11.9150331,0.957548293,0.262254036
47.75904,5.898943,11.993295,22.490208,11.99615554,0.957419349,0.262289393
47.754618,5.9443978,11.994158,22.65553,12.13843979,0.95723981,0.262381758
47.757961,5.966455,11.992972,22.738406,12.24465872,0.957028102,0.262395482
47.757422,6.0105476,11.993511,22.901996,12.37291724,0.956896038,0.262446452
47.752245,6.0329074,11.993619,22.984874,12.41305071,0.956911827,0.262472938
47.750951,6.0774108,11.993188,23.149762,12.5626975,0.956710529,0.262525844
47.750736,6.0996844,11.992864,23.230474,12.66450413,0.956518877,0.262572533
47.748255,6.1448798,11.993403,23.395796,12.8120777,0.956333471,0.262648888
47.742971,6.1671964,11.992972,23.478674,12.861199,0.956319838,0.262672262
47.739412,6.2115052,11.992217,23.64248,13.0078553,0.956133622,0.262726465
47.738549,6.2341678,11.992864,23.724708,13.08292851,0.956040042,0.262771108
47.732294,6.278455,11.992864,23.886566,13.21672246,0.95589796,0.262844605
47.737147,6.3007072,11.992648,23.96966,13.31809075,0.955721162,0.262861768
47.730784,6.346681,11.992217,24.134332,13.50791343,0.955409429,0.262973137
47.726902,6.3686732,11.992325,24.215694,13.55456914,0.9554063,0.262997757
47.726686,6.4133714,11.992972,24.380366,13.69591622,0.955255112,0.263054763
47.722911,6.4363582,11.992756,24.46346,13.77744285,0.955145968,0.263100894
47.720755,6.4811644,11.992217,24.626618,13.95831142,0.954869251,0.263177201
47.717196,6.5035248,11.991786,24.709278,14.02159358,0.954817146,0.263201733
47.716549,6.548223,11.991893,24.873518,14.17803725,0.95462427,0.26326083
47.711696,6.5721398,11.992433,24.955528,14.29043869,0.954426339,0.263354067
47.713205,6.6172704,11.992217,25.120634,14.47908503,0.954141099,0.263419721
47.710509,6.6395652,11.991354,25.201786,14.57349787,0.953994462,0.263456138
47.708137,6.6852148,11.991786,25.367324,14.73962275,0.95378547,0.263536461
47.705656,6.729524,11.992001,25.53113,14.8670205,0.953690539,0.263581126
47.704146,6.7532678,11.991678,25.613574,15.00914127,0.953410747,0.263659722
47.696705,6.7989174,11.99157,25.778462,15.16172598,0.953245814,0.263744105
47.70048,6.8206068,11.99157,25.859608,15.24891875,0.95313018,0.263755228
47.694548,6.8668836,11.991139,26.025146,15.44176629,0.952851427,0.263855719
47.69444,6.8896758,11.990815,26.10759,15.54794728,0.952684164,0.263895511
47.690342,6.935088,11.991678,26.271614,15.69598289,0.952542364,0.263976473
47.685166,6.958075,11.990923,26.353624,15.79268526,0.952402562,0.264027255
47.685058,7.0028594,11.990707,26.5157,15.98976705,0.952116662,0.264102377
47.683548,7.0258248,11.990923,26.598576,16.07477736,0.952017918,0.264142892
47.680313,7.0717554,11.991031,26.763466,16.26196046,0.951771187,0.264231673
47.680852,7.0939856,11.990923,26.844828,16.35301199,0.951653677,0.264258933
47.676646,7.1407386,11.991031,27.009932,16.56953449,0.951329985,0.264374549
47.677509,7.163531,11.990923,27.092376,16.67671922,0.95117189,0.264411324
47.670714,7.2095914,11.991246,27.255966,16.85337641,0.950962919,0.26451425
47.670714,7.2334648,11.990168,27.338632,17.02964114,0.950613589,0.264587665
47.666077,7.2794172,11.990599,27.50287,17.20537525,0.950414108,0.264678457
47.660361,7.3026852,11.989844,27.584882,17.31018096,0.950265048,0.264735053
47.658528,7.3484216,11.989737,27.74977,17.50251247,0.950023515,0.26481018
47.657234,7.3717978,11.989844,27.832216,17.61556474,0.949858846,0.264865643
47.658743,7.4181394,11.990276,27.997536,17.84101524,0.949535963,0.264956866
47.652596,7.4422942,11.991246,28.079764,17.93328108,0.949433097,0.265041195
47.649792,7.4882032,11.990599,28.243788,18.15138878,0.949128888,0.26512744
47.64742,7.5346744,11.990491,28.409108,18.36864191,0.948834978,0.265220379
47.646773,7.5581808,11.990491,28.489606,18.51856053,0.948577113,0.26529608
47.640194,7.6046954,11.990276,28.654926,18.70869267,0.948359779,0.265388764
47.637066,7.6280498,11.990384,28.736938,18.81099017,0.948232984,0.265444071
47.632861,7.6749968,11.989952,28.90096,19.0609326,0.947861411,0.265562002
47.632968,7.6985028,11.989952,28.983622,19.19030095,0.947667935,0.265615623
47.629949,7.744866,11.989521,29.145914,19.44202462,0.947295528,0.265727333
47.63038,7.7681348,11.989413,29.228574,19.56576733,0.947119435,0.265771939
47.62639,7.8148224,11.989197,29.393896,19.78256966,0.946848451,0.265865484
47.626066,7.838804,11.989413,29.474826,19.94553465,0.946574184,0.265949119
47.624556,7.8855782,11.989952,29.640148,20.16320879,0.946309782,0.26604382
47.618733,7.909668,11.989629,29.722592,20.28551761,0.946142027,0.26611636
47.620243,7.955923,11.988982,29.885966,20.56067812,0.945730571,0.26620933
47.618086,7.979905,11.98909,29.96841,20.69383791,0.945540784,0.266277223
47.614095,8.0266574,11.988874,30.132432,20.92809741,0.945240498,0.266379342
47.614742,8.0503148,11.988874,30.21466,21.07391053,0.94502176,0.266437378
47.608164,8.0976726,11.988982,30.379332,21.29806064,0.944754309,0.26655203
47.61237,8.1204434,11.98909,30.45745,21.4764465,0.944452709,0.266615997
47.608595,8.167931,11.989952,30.623204,21.69297292,0.944214459,0.266723593
47.605468,8.1930808,11.988874,30.705648,21.90930089,0.943827411,0.266826507
47.603742,8.2391412,11.98855,30.868804,22.14175179,0.943546751,0.266908339
47.602125,8.2636202,11.988011,30.951682,22.31677743,0.943267125,0.266984528
47.599428,8.3106106,11.98758,31.11484,22.5886772,0.942897367,0.267094756
47.598242,8.3586604,11.986393,31.28016,22.92124965,0.942388299,0.267219234
47.594468,8.3829882,11.987472,31.362822,23.02291306,0.94229613,0.267290622
47.591124,8.4313632,11.987364,31.526634,23.33681409,0.941840883,0.2674362
47.590369,8.4561234,11.988227,31.609294,23.49064113,0.941628012,0.26752016
47.588428,8.5036758,11.987472,31.77137,23.81815527,0.941142736,0.26765216
47.584546,8.529128,11.988119,31.853598,23.98996025,0.940890271,0.26776027
47.583575,8.576248,11.987148,32.018918,24.27303106,0.940520185,0.267849401
47.577751,8.6014194,11.987688,32.100064,24.43063845,0.940301862,0.267956456
47.578183,8.6486476,11.98758,32.265602,24.70045299,0.939972692,0.268045444
